"time_stamp_date","time_stamp_time","status_taken","status_date","status_time","reference_id","body_count","code","description","workflow_id","mode_timeout","category_code","type_code","flow_code","resend","mw_sheet_id","group_id","subprocess_id","xml_ra","xml_lu","xml_lz","xml","reference_id-2","body_reference_id","code-2","input_output","filter_code","lost_data","datasource_code","system_error","body_document_id"
"2012-10-25 00:00:00","1970-01-01 14:31:16.713","N","2012-10-25 00:00:00","1970-01-01 14:31:16.713","9310","1","itf_events_csvToXml","transforms event csv files into Xml entries","110","0","Transformation","CsvToXml","Itf - GenericImport - Events","N","3739","0","0","0","1539","530","binary data","9310","3","~SYS_ERROR~_STPDOC_ENTRY_SPACE","O","9327","N","STPDOC_ENTRY_SPACE","Y","7807"
"2012-10-25 00:00:00","1970-01-01 14:31:16.76","N","2012-10-25 00:00:00","1970-01-01 14:31:16.76","9311","1","itf_excpMgt_techErrorWrapper","Technical Error Wrapper","110","0","Transformation","XmlTransformer","Itf - ErrorManagement","N","3738","0","0","0","822","420","binary data","9311","0","Input XML","I","9307","N","STPDOC_ENTRY_SPACE","N","7808"
"2012-10-25 00:00:00","1970-01-01 14:31:16.76","N","2012-10-25 00:00:00","1970-01-01 14:31:16.76","9311","1","itf_excpMgt_techErrorWrapper","Technical Error Wrapper","110","0","Transformation","XmlTransformer","Itf - ErrorManagement","N","3738","0","0","0","822","420","binary data","9311","1","Output XML","O","9309","N","STPDOC_ENTRY_SPACE","N","7809"
"2012-10-25 00:00:00","1970-01-01 14:31:16.76","N","2012-10-25 00:00:00","1970-01-01 14:31:16.76","9311","1","itf_excpMgt_techErrorWrapper","Technical Error Wrapper","110","0","Transformation","XmlTransformer","Itf - ErrorManagement","N","3738","0","0","0","822","420","binary data","9311","2","~SYS_ERROR~_STPDOC_ENTRY_SPACE","O","9308","N","STPDOC_ENTRY_SPACE","Y","7810"
"2012-10-25 00:00:00","1970-01-01 14:31:16.853","N","2012-10-25 00:00:00","1970-01-01 14:31:16.853","9313","1","itf_deals_ifs_xml","imports deal files in XML from fs directory","110","0","Interface","ImportFileSystemV2","Itf - GenericImport - Deals","N","3741","0","0","0","1305","514","binary data","9313","0","~SYS_ERROR~_STPDOC_ENTRY_SPACE","O","9368","N","STPDOC_ENTRY_SPACE","Y","7815"
"2012-10-25 00:00:00","1970-01-01 14:31:16.853","N","2012-10-25 00:00:00","1970-01-01 14:31:16.853","9313","1","itf_deals_ifs_xml","imports deal files in XML from fs directory","110","0","Interface","ImportFileSystemV2","Itf - GenericImport - Deals","N","3741","0","0","0","1305","514","binary data","9313","1","Output","O","9367","N","STPDOC_ENTRY_SPACE","N","7816"
"2012-10-25 00:00:00","1970-01-01 14:31:16.943","N","2012-10-25 00:00:00","1970-01-01 14:31:16.943","9315","1","itf_excpMgt_functionalOSP","sends all functional errors to be acted on to OSP","110","0","Common","AuthorizationQueue","Itf - ErrorManagement","N","3738","0","0","0","468","0","binary data","9315","0","Input","I","9296","N","STPDOC_ENTRY_SPACE","N","7821"
"2012-10-25 00:00:00","1970-01-01 14:31:16.943","N","2012-10-25 00:00:00","1970-01-01 14:31:16.943","9315","1","itf_excpMgt_functionalOSP","sends all functional errors to be acted on to OSP","110","0","Common","AuthorizationQueue","Itf - ErrorManagement","N","3738","0","0","0","468","0","binary data","9315","1","Purge","O","9297","N","STPDOC_ENTRY_SPACE","N","7822"
"2012-10-25 00:00:00","1970-01-01 14:31:16.943","N","2012-10-25 00:00:00","1970-01-01 14:31:16.943","9315","1","itf_excpMgt_functionalOSP","sends all functional errors to be acted on to OSP","110","0","Common","AuthorizationQueue","Itf - ErrorManagement","N","3738","0","0","0","468","0","binary data","9315","2","~SYS_ERROR~_STPDOC_ENTRY_SPACE","O","9298","N","STPDOC_ENTRY_SPACE","Y","7823"
"2012-10-25 00:00:00","1970-01-01 14:31:17.087","N","2012-10-25 00:00:00","1970-01-01 14:31:17.087","9318","1","itf_excpMgt_errorHandler","route by error type: import or processing error","110","0","Common","Router","Itf - ErrorManagement","N","3738","0","0","0","1378","475","binary data","9318","0","To Route","I","9299","N","STPDOC_ENTRY_SPACE","N","7831"
"2012-10-25 00:00:00","1970-01-01 14:31:17.087","N","2012-10-25 00:00:00","1970-01-01 14:31:17.087","9318","1","itf_excpMgt_errorHandler","route by error type: import or processing error","110","0","Common","Router","Itf - ErrorManagement","N","3738","0","0","0","1378","475","binary data","9318","1","FunctionalError","O","9300","N","STPDOC_ENTRY_SPACE","N","7832"
"2012-10-25 00:00:00","1970-01-01 14:31:17.087","N","2012-10-25 00:00:00","1970-01-01 14:31:17.087","9318","1","itf_excpMgt_errorHandler","route by error type: import or processing error","110","0","Common","Router","Itf - ErrorManagement","N","3738","0","0","0","1378","475","binary data","9318","2","~SYS_ERROR~_STPDOC_ENTRY_SPACE","O","9302","N","STPDOC_ENTRY_SPACE","Y","7833"
"2012-10-25 00:00:00","1970-01-01 14:31:17.087","N","2012-10-25 00:00:00","1970-01-01 14:31:17.087","9318","1","itf_excpMgt_errorHandler","route by error type: import or processing error","110","0","Common","Router","Itf - ErrorManagement","N","3738","0","0","0","1378","475","binary data","9318","3","TechnicalError","O","9301","N","STPDOC_ENTRY_SPACE","N","7834"
"2012-10-25 00:00:00","1970-01-01 14:31:17.13","N","2012-10-25 00:00:00","1970-01-01 14:31:17.13","9319","1","itf_excpMgt_fctErrorWrapper","Functional Error Wrapper","110","0","Transformation","XmlTransformer","Itf - ErrorManagement","N","3738","0","0","0","824","415","binary data","9319","0","Input XML","I","9310","N","STPDOC_ENTRY_SPACE","N","7835"
"2012-09-28 00:00:00","1970-01-01 09:32:57.73","N","2012-09-28 00:00:00","1970-01-01 09:32:57.73","9093","1","B_HYB_Mirr","B_HYB_Mirr","526","0","Distribution","MX_Mirroring","META_MX_HYBRID_B","N","1821","0","0","0","390","0","binary data","9093","0","Input","I","9198","N","DIST_ENTRY_SPACE","N","7554"
"2012-09-28 00:00:00","1970-01-01 09:32:57.73","N","2012-09-28 00:00:00","1970-01-01 09:32:57.73","9093","1","B_HYB_Mirr","B_HYB_Mirr","526","0","Distribution","MX_Mirroring","META_MX_HYBRID_B","N","1821","0","0","0","390","0","binary data","9093","1","Output","O","9199","N","DIST_ENTRY_SPACE","N","7555"
"2012-09-28 00:00:00","1970-01-01 09:38:58.517","N","2012-09-28 00:00:00","1970-01-01 09:38:58.517","9098","1","B_FXD_TypA","B_FXD_TypA","526","0","Distribution","MX_Completion","META_MX_FXD_B_GENERAL","N","511","0","0","0","390","0","binary data","9098","0","Input","I","9220","N","DIST_ENTRY_SPACE","N","7566"
"2012-09-28 00:00:00","1970-01-01 09:38:58.517","N","2012-09-28 00:00:00","1970-01-01 09:38:58.517","9098","1","B_FXD_TypA","B_FXD_TypA","526","0","Distribution","MX_Completion","META_MX_FXD_B_GENERAL","N","511","0","0","0","390","0","binary data","9098","1","Output","O","9221","N","DIST_ENTRY_SPACE","N","7567"
"2012-09-28 00:00:00","1970-01-01 09:38:58.6","N","2012-09-28 00:00:00","1970-01-01 09:38:58.6","9100","1","B_FXD_Mirr","B_FXD_Mirr","526","0","Distribution","MX_Mirroring","META_MX_FXD_B_GENERAL","N","511","0","0","0","390","0","binary data","9100","0","Input","I","9218","N","DIST_ENTRY_SPACE","N","7570"
"2012-09-28 00:00:00","1970-01-01 09:38:58.6","N","2012-09-28 00:00:00","1970-01-01 09:38:58.6","9100","1","B_FXD_Mirr","B_FXD_Mirr","526","0","Distribution","MX_Mirroring","META_MX_FXD_B_GENERAL","N","511","0","0","0","390","0","binary data","9100","1","Output","O","9219","N","DIST_ENTRY_SPACE","N","7571"
"2012-09-28 00:00:00","1970-01-01 09:46:15.93","N","2012-09-28 00:00:00","1970-01-01 09:46:15.93","9104","1","B_IRD_Mirr","B_IRD_Mirr","526","0","Distribution","MX_Mirroring","META_MX_IRD_B","N","612","0","0","0","390","0","binary data","9104","0","Input","I","9226","N","DIST_ENTRY_SPACE","N","7580"
"2012-09-28 00:00:00","1970-01-01 09:46:15.93","N","2012-09-28 00:00:00","1970-01-01 09:46:15.93","9104","1","B_IRD_Mirr","B_IRD_Mirr","526","0","Distribution","MX_Mirroring","META_MX_IRD_B","N","612","0","0","0","390","0","binary data","9104","1","Output","O","9227","N","DIST_ENTRY_SPACE","N","7581"
